'2128108','B4P3N43C','Invalid','5770','2021-01-11 10:33:51','2021-06-10 18:43:55'
'2154187','B4P9DLF8','Invalid','8538','2021-01-11 10:33:54','2021-06-10 20:31:23'
'1955410','B4PF0XPI','Invalid','9116','2021-01-11 10:29:45','2021-06-29 23:31:38'
'2177362','B4PHCHR5','Invalid','7572','2021-01-11 10:33:57','2021-06-04 06:47:56'
'2050291','B4PIMLJ2','Invalid','2771','2021-01-11 10:30:30','2021-06-07 11:48:47'
'2045638','B4PIU7K2','Invalid','8286','2021-01-11 10:30:29','2021-06-07 00:10:46'
'2058927','B4PIW8H4','Invalid','7935','2021-01-11 10:30:31','2021-06-02 08:40:36'
'2161671','B4PJB4A6','Invalid','7935','2021-01-11 10:33:55','2021-06-02 08:41:37'
'2006824','B4PLDWSZ','Invalid','8226','2021-01-11 10:30:25','2021-06-06 08:58:28'
'2093375','B4PLE9MV','Invalid','7863','2021-01-11 10:33:47','2021-06-01 13:57:42'
'1984510','B4PO2GRF','Invalid','8585','2021-01-11 10:29:48','2021-06-11 13:32:40'
'1908692','B4POJCK4','Invalid','8890','2021-01-11 10:29:40','2021-06-23 18:40:38'
'2149698','B4PP2XKV','Invalid','8930','2021-01-11 10:33:54','2021-06-24 21:51:35'
'2053839','B4PR07RV','Invalid','8637','2021-01-11 10:30:30','2021-06-11 23:56:16'
'2142283','B4PT8AGV','Invalid','8930','2021-01-11 10:33:53','2021-06-24 21:51:54'
'2050287','B4PTP4E5','Invalid','2771','2021-01-11 10:30:30','2021-06-07 11:49:17'
'2122213','B4PUE782','Invalid','8890','2021-01-11 10:33:51','2021-06-23 18:34:09'
'1905706','B4PURPKQ','Invalid','8796','2021-01-11 10:29:40','2021-06-17 13:23:16'
'2053819','B4PVQ0TB','Invalid','8553','2021-01-11 10:30:30','2021-06-11 10:45:41'
'2152898','B4PW0KFQ','Invalid','8974','2021-01-11 10:33:54','2021-06-25 21:49:25'
'2015346','B4PWE3Q7','Invalid','8585','2021-01-11 10:30:26','2021-06-11 13:33:09'
'1974919','B4PWPZN3','Invalid','8958','2021-01-11 10:29:47','2021-06-25 15:28:09'
'1890084','B4PXQKJM','Invalid','9038','2021-01-11 10:29:38','2021-06-27 17:30:05'
'2004133','B4PZ9E0X','Invalid','7785','2021-01-11 10:30:24','2021-06-08 08:14:49'
'2236686','B4Q05WMO','Invalid','7935','2021-01-11 10:34:53','2021-06-02 08:33:24'
'2509354','B4Q0BN77','Invalid','8499','2021-01-11 10:36:12','2021-06-12 08:03:19'
'2521841','B4Q0D2DP','Invalid','8726','2021-01-11 10:37:05','2021-06-13 07:36:15'
'2221209','B4Q0LJ97','Invalid','8035','2021-01-11 10:34:51','2021-06-03 15:46:55'
'2221169','B4Q296DE','Invalid','8035','2021-01-11 10:34:51','2021-06-03 15:42:48'
'2293288','B4Q2NP2Y','Invalid','7848','2021-01-11 10:34:59','2021-06-09 13:35:57'
'2514443','B4Q3NBCN','Invalid','9044','2021-01-11 10:36:13','2021-06-27 20:18:14'
'2491705','B4Q3UVRI','Invalid','8974','2021-01-11 10:36:10','2021-06-25 21:53:20'
'2234086','B4Q4V3LK','Invalid','8909','2021-01-11 10:34:53','2021-06-24 11:39:11'
'2247420','B4Q77VL9','Invalid','9087','2021-01-11 10:34:54','2021-06-29 08:20:54'
'2227641','B4Q7GSGV','Invalid','8974','2021-01-11 10:34:52','2021-06-25 21:47:35'
'2503739','B4Q7PJ1Z','Invalid','8714','2021-01-11 10:36:12','2021-06-12 21:10:54'
'2514363','B4Q808P5','Invalid','9044','2021-01-11 10:36:13','2021-06-27 20:18:47'
'2283228','B4Q8URJ1','Invalid','8921','2021-01-11 10:34:58','2021-06-24 19:04:57'
'2367291','B4QA85GK','Invalid','8974','2021-01-11 10:35:32','2021-06-25 21:53:55'
'2514403','B4QAECXF','Invalid','9044','2021-01-11 10:36:13','2021-06-27 20:15:41'
'2227596','B4QCBAIL','Invalid','7848','2021-01-11 10:34:52','2021-06-09 13:36:24'
'2334858','B4QCOV4W','Invalid','8069','2021-01-11 10:35:28','2021-06-04 07:55:10'
'2238931','B4QHD40F','Invalid','8560','2021-01-11 10:34:53','2021-06-17 06:11:36'
'2515727','B4QJDA9O','Invalid','8354','2021-01-11 10:36:13','2021-06-08 06:20:14'
'2231917','B4QJV5Z7','Invalid','7880','2021-01-11 10:34:52','2021-06-01 17:05:07'
'2491665','B4QKC122','Invalid','8974','2021-01-11 10:36:10','2021-06-25 21:52:44'
'2503779','B4QO63Y7','Invalid','8714','2021-01-11 10:36:12','2021-06-12 21:10:28'
'2341368','B4QPFM8E','Invalid','7858','2021-01-11 10:35:29','2021-06-01 11:53:22'
'2457449','B4QPGU2Q','Invalid','7581','2021-01-11 10:36:07','2021-06-07 16:02:34'
'2466911','B4QPRDII','Invalid','9087','2021-01-11 10:36:08','2021-06-29 07:35:22'
'2304696','B4QPX4JV','Invalid','7848','2021-01-11 10:35:01','2021-06-01 10:26:19'
'2304656','B4QSE4TY','Invalid','7848','2021-01-11 10:35:01','2021-06-09 13:35:28'
'2335448','B4QWPOO7','Invalid','8974','2021-01-11 10:35:29','2021-06-25 21:49:53'
'2224740','B4QWWHJO','Invalid','8069','2021-01-11 10:34:51','2021-06-04 07:55:50'
'2368796','B4QXHMMA','Invalid','8538','2021-01-11 10:35:32','2021-06-10 20:32:26'
'2319645','B4QYCTNO','Invalid','8955','2021-01-11 10:35:27','2021-06-25 13:23:31'
'2514483','B4QZJMOB','Invalid','9044','2021-01-11 10:36:13','2021-06-27 20:17:20'
'1808052','B4R1WZ3G','Invalid','8480','2021-01-11 10:28:41','2021-06-10 07:38:39'
'1733130','B4R3ISXH','Invalid','8289','2021-01-11 10:28:33','2021-06-07 00:50:31'
'1758972','B4R6V18L','Invalid','8166','2021-01-11 10:28:36','2021-06-23 17:10:04'
'1669597','B4RC0J41','Invalid','9044','2021-01-11 10:27:00','2021-06-27 20:15:58'
'1632107','B4RD4JDN','Invalid','8897','2021-01-11 10:26:56','2021-06-23 21:10:21'
'1581850','B4RGET7W','Invalid','7691','2021-01-11 10:26:06','2021-06-08 18:05:56'
'1594195','B4RIB7BL','Invalid','7691','2021-01-11 10:26:07','2021-06-09 19:36:53'
'1641195','B4RICFGP','Invalid','8641','2021-01-11 10:26:57','2021-06-12 09:25:53'
'1716799','B4RJAFAG','Invalid','8298','2021-01-11 10:28:31','2021-06-07 10:01:31'
'1751167','B4RLV7KC','Invalid','7974','2021-01-11 10:28:34','2021-06-02 18:11:27'
'1625864','B4RO2O4E','Invalid','7691','2021-01-11 10:26:55','2021-06-09 19:35:46'
'1813875','B4RRMTDV','Invalid','2201','2021-01-11 10:28:57','2021-06-07 11:33:04'
'1815030','B4RSN8QK','Invalid','8560','2021-01-11 10:28:57','2021-06-24 12:49:34'
'1517016','B4RSYDS4','Invalid','8839','2021-01-11 10:25:59','2021-06-22 05:00:23'
'1716875','B4RWR0UG','Invalid','8298','2021-01-11 10:28:31','2021-06-07 10:04:29'
'1654968','B4RX0XO6','Invalid','7935','2021-01-11 10:26:58','2021-06-02 08:36:18'
'1808051','B4RXBV52','Invalid','8480','2021-01-11 10:28:41','2021-06-10 07:39:18'
'1738392','B4RXYGR3','Invalid','7937','2021-01-11 10:28:33','2021-06-06 17:41:16'
'1574777','B4RY1DZB','Invalid','7075','2021-01-11 10:26:05','2021-06-29 17:59:49'
'1800492','B4RYXWET','Invalid','8166','2021-01-11 10:28:40','2021-06-23 17:08:53'
'1806379','B4RZNEBN','Invalid','8069','2021-01-11 10:28:41','2021-06-04 07:56:17'
'4318158','B4S15P88','Invalid','8482','2021-01-11 10:52:37','2021-06-28 18:02:27'
'4295283','B4S1PWQM','Invalid','7901','2021-01-11 10:52:18','2021-06-01 20:29:57'
'4364418','B4S26DGQ','Invalid','8614','2021-01-11 10:52:42','2021-06-11 19:01:42'
'4396742','B4S37CYW','Invalid','7881','2021-01-11 10:53:06','2021-06-01 17:13:06'
'4341592','B4S3LCNN','Invalid','8877','2021-01-11 10:52:40','2021-06-23 09:12:18'
'4405786','B4S4LIGP','Invalid','7862','2021-01-11 10:53:07','2021-06-01 13:51:29'
'4341872','B4S5BOMS','Invalid','8877','2021-01-11 10:52:40','2021-06-23 09:11:47'
'4283960','B4S62JJJ','Invalid','8501','2021-01-11 10:52:17','2021-06-10 13:12:14'
'4405826','B4S62QOX','Invalid','7862','2021-01-11 10:53:07','2021-06-01 13:53:34'
'4294909','B4S6KGQV','Invalid','8092','2021-01-11 10:52:18','2021-06-04 09:56:08'
'4373255','B4S6Y7WX','Invalid','2813','2021-01-11 10:52:43','2021-06-10 10:39:29'
'4283869','B4SB2KCS','Invalid','8501','2021-01-11 10:52:17','2021-06-10 13:13:02'
'4345614','B4SC8KW2','Invalid','8063','2021-01-11 10:52:40','2021-06-03 20:41:51'
'4227535','B4SCINAG','Invalid','8974','2021-01-11 10:52:09','2021-06-25 21:48:09'
'4212051','B4SCLNU8','Invalid','8726','2021-01-11 10:52:07','2021-06-13 07:37:01'
'4382122','B4SDA5D6','Invalid','7753','2021-01-11 10:52:44','2021-06-09 21:43:38'
'4447200','B4SJ3TSZ','Invalid','8548','2021-01-11 10:53:12','2021-06-11 08:50:37'
'4245203','B4SJQ3L7','Invalid','8890','2021-01-11 10:52:12','2021-06-23 18:36:28'
'4376982','B4SN6ZQ6','Invalid','8416','2021-01-11 10:52:43','2021-06-25 11:58:15'
'4328537','B4SNLP4M','Invalid','8910','2021-01-11 10:52:38','2021-06-24 11:59:13'
'4372977','B4SOGTCX','Invalid','8988','2021-01-11 10:52:43','2021-06-26 11:57:48'
'4319224','B4SOHNCV','Invalid','8063','2021-01-11 10:52:37','2021-06-03 20:40:56'
'4233819','B4SPSOX6','Invalid','8166','2021-01-11 10:52:10','2021-06-23 17:16:34'
'4395823','B4SQXQ7F','Invalid','7862','2021-01-11 10:52:45','2021-06-01 13:53:03'
'4283866','B4SV92MN','Invalid','8658','2021-01-11 10:52:17','2021-06-12 11:38:32'
'4213176','B4SXC7FH','Invalid','9012','2021-01-11 10:52:08','2021-06-27 12:53:58'
'4283950','B4SXETS1','Invalid','8658','2021-01-11 10:52:17','2021-06-12 11:41:44'
'4236851','B4SYWNTC','Invalid','7997','2021-01-11 10:52:11','2021-06-02 23:05:21'
'4612462','B4T41B80','Invalid','8130','2021-01-11 10:54:30','2021-06-04 18:13:09'
'4596543','B4T5GTI9','Invalid','2771','2021-01-11 10:54:28','2021-06-07 11:56:35'
'4564871','B4T6XL31','Invalid','5770','2021-01-11 10:54:25','2021-06-10 18:51:11'
'4517979','B4T89KI9','Invalid','7935','2021-01-11 10:53:52','2021-06-02 08:47:06'
'4489890','B4TA92IH','Invalid','7941','2021-01-11 10:53:49','2021-06-02 11:41:51'
'4570103','B4TDEYD1','Invalid','7978','2021-01-11 10:54:25','2021-06-02 18:38:27'
'4562546','B4TDW0J4','Invalid','7843','2021-01-11 10:54:25','2021-06-19 02:12:05'
'4625199','B4TEYYXE','Invalid','8790','2021-01-11 10:54:31','2021-06-16 18:47:30'
'4576169','B4THJEXH','Invalid','8298','2021-01-11 10:54:26','2021-06-07 09:56:21'
'4617660','B4THOXDC','Invalid','7951','2021-01-11 10:54:30','2021-06-02 13:09:54'
'4684562','B4THUSD7','Invalid','8021','2021-01-11 10:54:50','2021-06-03 14:08:07'
'4622893','B4TJ3XUR','Invalid','8081','2021-01-11 10:54:31','2021-06-04 06:48:23'
'4576089','B4TJDXD6','Invalid','8298','2021-01-11 10:54:26','2021-06-07 09:58:40'
'4680638','B4TK01OO','Invalid','8752','2021-01-11 10:54:49','2021-06-13 13:39:09'
'4625079','B4TLQ75F','Invalid','8790','2021-01-11 10:54:31','2021-06-18 18:33:14'
'4473894','B4TMH6YY','Invalid','2201','2021-01-11 10:53:47','2021-06-26 23:17:55'
'4488090','B4TN6K9J','Invalid','7935','2021-01-11 10:53:49','2021-06-02 08:43:24'
'4465608','B4TOZ68C','Invalid','942','2021-01-11 10:53:46','2021-06-03 13:53:30'
'4472976','B4TR4LDC','Invalid','8796','2021-01-11 10:53:47','2021-06-26 22:44:54'
'4486842','B4TRCFT4','Invalid','8839','2021-01-11 10:53:48','2021-06-22 05:01:06'
'4504928','B4TRRUHE','Invalid','8166','2021-01-11 10:53:50','2021-06-23 16:55:15'
'4605137','B4TSHMZ6','Invalid','7075','2021-01-11 10:54:29','2021-06-29 17:59:27'
'4682006','B4TTPSD6','Invalid','8790','2021-01-11 10:54:50','2021-06-27 21:19:40'
'4662748','B4TUZLLB','Invalid','8560','2021-01-11 10:54:47','2021-06-17 06:12:00'
'4631556','B4TV45VF','Invalid','8896','2021-01-11 10:54:32','2021-06-23 20:54:36'
'4665074','B4TYEUKR','Invalid','8896','2021-01-11 10:54:48','2021-06-23 20:55:09'
'4756245','B4U09000','Invalid','8097','2021-01-11 10:55:20','2021-06-04 10:43:55'
'4807080','B4U0IKZA','Invalid','7657','2021-01-11 10:55:26','2021-06-07 16:06:12'
'4737250','B4U0QU03','Invalid','4042','2021-01-11 10:55:18','2021-06-24 15:11:05'
'4775365','B4U1MMGA','Invalid','8925','2021-01-11 10:55:22','2021-06-24 20:14:24'
'4729049','B4U2R1R2','Invalid','9135','2021-01-11 10:55:18','2021-06-30 18:37:43'
'4808644','B4U351NH','Invalid','9126','2021-01-11 10:55:26','2021-06-30 10:41:51'
'4975513','B4U3VTP2','Invalid','8896','2021-01-11 10:56:43','2021-06-24 10:28:49'
'4856711','B4U50055','Invalid','9124','2021-01-11 10:56:00','2021-06-30 09:37:47'
'4969031','B4U54DJ4','Invalid','2771','2021-01-11 10:56:42','2021-06-12 15:16:53'
'4969984','B4U5QEWE','Invalid','8726','2021-01-11 10:56:42','2021-06-13 07:36:43'
'4931649','B4U5WTZR','Invalid','7965','2021-01-11 10:56:38','2021-06-02 16:53:46'
'4853986','B4U6E5RW','Invalid','8425','2021-01-11 10:56:00','2021-06-09 11:36:00'
'4890921','B4U7KWSZ','Invalid','8538','2021-01-11 10:56:04','2021-06-10 20:31:45'
'4806737','B4U8JYRX','Invalid','8653','2021-01-11 10:55:26','2021-06-12 08:59:48'
'4734901','B4U9TLGA','Invalid','9030','2021-01-11 10:55:18','2021-06-27 14:22:36'
'4814148','B4U9ZHZW','Invalid','8133','2021-01-11 10:55:27','2021-06-04 18:57:47'
'4969032','B4UBELJE','Invalid','2771','2021-01-11 10:56:42','2021-06-07 11:55:03'
'4969033','B4UCLFB1','Invalid','2771','2021-01-11 10:56:42','2021-06-07 11:55:40'
'4804402','B4UD84ET','Invalid','8282','2021-01-11 10:55:26','2021-06-06 22:49:04'
'4805034','B4UDVD6E','Invalid','7691','2021-01-11 10:55:26','2021-06-08 18:05:26'
'4961542','B4UE5ZMG','Invalid','9013','2021-01-11 10:56:41','2021-06-27 05:34:42'
'4743007','B4UEB1EX','Invalid','7969','2021-01-11 10:55:19','2021-06-02 17:23:23'
'4853973','B4UH01CD','Invalid','8425','2021-01-11 10:56:00','2021-06-09 11:34:54'
'4853971','B4UHTJGW','Invalid','8425','2021-01-11 10:56:00','2021-06-09 11:34:10'
'4797363','B4UHZ4KK','Invalid','8930','2021-01-11 10:55:25','2021-06-24 21:49:15'
'4737264','B4UITY3Z','Invalid','4042','2021-01-11 10:55:18','2021-06-24 15:11:54'
'4738687','B4UKDZ2J','Invalid','8726','2021-01-11 10:55:19','2021-06-13 07:37:26'
'4834707','B4UL6C9I','Invalid','9126','2021-01-11 10:55:58','2021-06-30 10:47:03'
'4965388','B4ULMO4B','Invalid','8568','2021-01-11 10:56:42','2021-06-11 10:01:26'
'4756244','B4UNGFY7','Invalid','8097','2021-01-11 10:55:20','2021-06-04 10:42:07'
'4945032','B4UNQ2FE','Invalid','8988','2021-01-11 10:56:39','2021-06-26 11:55:18'
'4729050','B4UNWQD0','Invalid','9135','2021-01-11 10:55:18','2021-06-30 18:38:00'
'4795268','B4UOJMZY','Invalid','8608','2021-01-11 10:55:25','2021-06-11 18:38:37'
'4804515','B4UOLEMQ','Invalid','8494','2021-01-11 10:55:26','2021-06-10 11:31:08'
'4878631','B4UQLQ5S','Invalid','8966','2021-01-11 10:56:03','2021-06-25 18:27:31'
'4830993','B4UQUHIU','Invalid','8563','2021-01-11 10:55:58','2021-06-13 07:58:46'
'4815526','B4UQVQ9Q','Invalid','8978','2021-01-11 10:55:27','2021-06-26 06:07:05'
'4837052','B4URHAKP','Invalid','8950','2021-01-11 10:55:58','2021-06-25 11:39:27'
'4841329','B4URI8M9','Invalid','9117','2021-01-11 10:55:59','2021-06-30 06:17:23'
'4834425','B4URQXKO','Invalid','2028','2021-01-11 10:55:58','2021-06-07 04:28:33'
'4856712','B4USDQJS','Invalid','9124','2021-01-11 10:56:00','2021-06-30 09:38:05'
'4961545','B4UTDWLX','Invalid','9013','2021-01-11 10:56:41','2021-06-28 12:46:01'
'4834709','B4UU9RQX','Invalid','9126','2021-01-11 10:55:58','2021-06-30 10:44:23'
'4969062','B4UVP6FD','Invalid','2771','2021-01-11 10:56:42','2021-06-07 11:54:45'
'4862751','B4UW44T5','Invalid','8525','2021-01-11 10:56:01','2021-06-10 17:38:11'
'4805033','B4UY0MOB','Invalid','7691','2021-01-11 10:55:26','2021-06-08 18:03:37'
'4834424','B4UYGJR3','Invalid','2028','2021-01-11 10:55:58','2021-06-07 04:29:06'
'4808283','B4UZ48TL','Invalid','8499','2021-01-11 10:55:26','2021-06-12 08:04:08'
'4727307','B4UZLK9N','Invalid','7307','2021-01-11 10:55:17','2021-06-05 19:13:34'
'4991544','B4V0PZXP','Invalid','8298','2021-01-11 10:57:03','2021-06-07 10:02:41'
'5011691','B4V1TJEI','Invalid','2771','2021-01-11 10:57:05','2021-06-07 11:46:26'
'5240972','B4V2CJEF','Invalid','8699','2021-01-11 10:57:41','2021-06-29 09:55:34'
'5130467','B4V34S2A','Invalid','8938','2021-01-11 10:57:24','2021-06-25 07:14:08'
'5011709','B4V3GXJR','Invalid','2771','2021-01-11 10:57:05','2021-06-07 11:32:06'
'5081128','B4V3TS6G','Invalid','2771','2021-01-11 10:57:13','2021-06-07 11:32:21'
'5011708','B4V4BH4U','Invalid','2771','2021-01-11 10:57:05','2021-06-07 11:54:27'
'5098640','B4V4NW6B','Invalid','9044','2021-01-11 10:57:21','2021-06-27 20:16:49'
'5054365','B4V52JUD','Invalid','8699','2021-01-11 10:57:10','2021-06-29 09:50:37'
'5011692','B4V5LMXT','Invalid','2771','2021-01-11 10:57:05','2021-06-07 12:05:54'
'5114341','B4V7MF4J','Invalid','2813','2021-01-11 10:57:23','2021-06-10 10:41:48'
'5219983','B4V91XLX','Invalid','8450','2021-01-11 10:57:39','2021-06-09 18:13:36'
'5001675','B4VA8VFA','Invalid','8142','2021-01-11 10:57:04','2021-06-04 21:32:55'
'5011710','B4VBNM4V','Invalid','2771','2021-01-11 10:57:05','2021-06-07 12:04:55'
'4991543','B4VBZZH8','Invalid','8298','2021-01-11 10:57:03','2021-06-07 10:02:04'
'5107558','B4VC6G64','Invalid','8193','2021-01-11 10:57:22','2021-06-09 11:49:19'
'5080790','B4VCI61F','Invalid','8114','2021-01-11 10:57:13','2021-06-04 13:35:08'
'4994012','B4VDHJ4D','Invalid','7657','2021-01-11 10:57:04','2021-06-07 16:02:25'
'5191114','B4VE3KTM','Invalid','8501','2021-01-11 10:57:36','2021-06-10 13:11:18'
'5011659','B4VEIV56','Invalid','2771','2021-01-11 10:57:05','2021-06-07 11:53:59'
'5081131','B4VF56CU','Invalid','2771','2021-01-11 10:57:13','2021-06-07 11:31:48'
'5011677','B4VG3P7S','Invalid','2771','2021-01-11 10:57:05','2021-06-07 12:04:29'
'5240971','B4VG9R5V','Invalid','8699','2021-01-11 10:57:41','2021-06-29 09:55:12'
'5111212','B4VHVGQ0','Invalid','7846','2021-01-11 10:57:22','2021-06-01 10:19:35'
'5212276','B4VHWH0F','Invalid','8658','2021-01-11 10:57:38','2021-06-12 11:39:47'
'5148008','B4VICDA6','Invalid','9124','2021-01-11 10:57:26','2021-06-30 09:59:29'
'5191080','B4VIH0VG','Invalid','8658','2021-01-11 10:57:36','2021-06-12 11:40:13'
'5081114','B4VISQ2E','Invalid','2771','2021-01-11 10:57:13','2021-06-07 11:47:10'
'5220887','B4VJ9WLI','Invalid','8118','2021-01-11 10:57:39','2021-06-04 14:11:44'
'5137571','B4VJHGI3','Invalid','8966','2021-01-11 10:57:25','2021-06-25 18:25:21'
'5011711','B4VJIULN','Invalid','2771','2021-01-11 10:57:05','2021-06-07 11:48:29'
'5054428','B4VK04FW','Invalid','8699','2021-01-11 10:57:10','2021-06-29 09:51:13'
'5081130','B4VK1XXE','Invalid','2771','2021-01-11 10:57:13','2021-06-07 11:51:16'
'5211498','B4VKLD13','Invalid','8889','2021-01-11 10:57:38','2021-06-23 17:51:28'
'5201960','B4VKN2NF','Invalid','8560','2021-01-11 10:57:37','2021-06-17 06:10:27'
'4991542','B4VL7XBQ','Invalid','8298','2021-01-11 10:57:03','2021-06-07 09:57:34'
'5081185','B4VM31K2','Invalid','2771','2021-01-11 10:57:13','2021-06-07 11:28:40'
'5191113','B4VMPA2R','Invalid','8658','2021-01-11 10:57:36','2021-06-12 11:40:36'
'5081136','B4VNZ7XR','Invalid','2771','2021-01-11 10:57:13','2021-06-07 11:50:48'
'4998601','B4VOHMOQ','Invalid','8560','2021-01-11 10:57:04','2021-06-17 06:23:03'
'5065207','B4VP7MOE','Invalid','2771','2021-01-11 10:57:11','2021-06-07 11:57:11'
'5148460','B4VQCJY2','Invalid','1164','2021-01-11 10:57:26','2021-06-23 15:08:49'
'5011683','B4VQTO5C','Invalid','2771','2021-01-11 10:57:05','2021-06-07 11:48:08'
'5212273','B4VTS2V5','Invalid','8501','2021-01-11 10:57:38','2021-06-10 13:11:46'
'5219148','B4VUGXKQ','Invalid','8450','2021-01-11 10:57:39','2021-06-09 18:12:34'
'5085262','B4VULWPZ','Invalid','8560','2021-01-11 10:57:13','2021-06-17 06:15:12'
'5219147','B4VUZ159','Invalid','8450','2021-01-11 10:57:39','2021-06-09 18:12:07'
'5066871','B4VUZWR9','Invalid','8560','2021-01-11 10:57:12','2021-06-17 06:22:15'
'5205964','B4VV926R','Invalid','8030','2021-01-11 10:57:38','2021-06-03 13:35:32'
'5081108','B4VVBAIQ','Invalid','2771','2021-01-11 10:57:13','2021-06-07 11:46:47'
'5154456','B4VWKGAS','Invalid','1164','2021-01-11 10:57:27','2021-06-13 13:41:45'
'5081195','B4VWSXRE','Invalid','2771','2021-01-11 10:57:13','2021-06-07 11:56:00'
'5107387','B4VXHKRN','Invalid','8614','2021-01-11 10:57:22','2021-06-11 19:00:58'
'5219159','B4VY8A9P','Invalid','8450','2021-01-11 10:57:39','2021-06-09 18:13:00'
'5011675','B4VYN5GU','Invalid','2771','2021-01-11 10:57:05','2021-06-07 12:03:55'
'5011684','B4VZ07VJ','Invalid','2771','2021-01-11 10:57:05','2021-06-07 12:06:13'
'5081133','B4VZ57UX','Invalid','2771','2021-01-11 10:57:13','2021-06-07 11:47:42'
'10230746','B4W07CCC','Invalid','7838','2021-01-11 12:41:28','2021-06-02 17:06:25'
'10169308','B4W0I50D','Invalid','7691','2021-01-11 12:41:06','2021-06-08 17:56:40'
'10230738','B4W1BCM1','Invalid','7838','2021-01-11 12:41:28','2021-06-01 09:29:54'
'10223293','B4W1I509','Invalid','8548','2021-01-11 12:41:27','2021-06-11 08:47:11'
'10347903','B4W1KXBF','Invalid','8300','2021-01-11 12:41:55','2021-06-29 08:53:53'
'10468307','B4W1V6ST','Invalid','8303','2021-01-11 12:42:20','2021-06-07 10:16:39'
'10437207','B4W2LW0M','Invalid','5378','2021-01-11 12:42:16','2021-06-28 20:52:08'
'10090966','B4W2OAF4','Invalid','8296','2021-01-11 12:40:55','2021-06-07 08:58:57'
'10135016','B4W2SZDZ','Invalid','7994','2021-01-11 12:41:01','2021-06-02 22:02:44'
'10119291','B4W2WSYP','Invalid','8492','2021-01-11 12:40:59','2021-06-10 11:32:14'
'10206570','B4W3PVCK','Invalid','8215','2021-01-11 12:41:25','2021-06-06 08:01:27'
'10335890','B4W3WYJA','Invalid','8560','2021-01-11 12:41:53','2021-06-24 12:48:20'
'10347655','B4W41G0D','Invalid','8166','2021-01-11 12:41:55','2021-06-23 17:14:56'
'10439067','B4W44M9X','Invalid','7846','2021-01-11 12:42:16','2021-06-01 10:20:19'
'10289781','B4W48SEX','Invalid','1552','2021-01-11 12:41:35','2021-06-29 14:17:54'
'10246048','B4W4H8HT','Invalid','8869','2021-01-11 12:41:30','2021-06-22 21:34:38'
'10181470','B4W55X3C','Invalid','8863','2021-01-11 12:41:07','2021-06-22 19:12:17'
'10337352','B4W5H8FG','Invalid','8158','2021-01-11 12:41:53','2021-06-05 09:42:38'
'10165735','B4W5IWLL','Invalid','7826','2021-01-11 12:41:05','2021-06-01 08:37:53'
'10132005','B4W6I8K8','Invalid','8512','2021-01-11 12:41:01','2021-06-10 15:10:37'
'10085003','B4W7NFGA','Invalid','8890','2021-01-11 12:40:55','2021-06-23 18:39:44'
'10281605','B4W7RB1C','Invalid','8519','2021-01-11 12:41:34','2021-06-10 16:43:36'
'10224880','B4W7XZN1','Invalid','8195','2021-01-11 12:41:27','2021-06-06 07:21:31'
'10467920','B4W8ERJI','Invalid','8974','2021-01-11 12:42:20','2021-06-25 21:50:52'
'10337354','B4W8K957','Invalid','8158','2021-01-11 12:41:53','2021-06-05 09:43:07'
'10261025','B4W8N1YK','Invalid','8727','2021-01-11 12:41:32','2021-06-13 07:43:35'
'10272729','B4W92BTY','Invalid','8303','2021-01-11 12:41:33','2021-06-07 10:16:57'
'10131263','B4W9CVSS','Invalid','8686','2021-01-11 12:41:01','2021-06-12 17:46:08'
'10190857','B4W9EZO3','Invalid','4163','2021-01-11 12:41:23','2021-06-13 06:40:07'
'10424097','B4W9OZS5','Invalid','6796','2021-01-11 12:42:14','2021-06-18 16:42:38'
'10403294','B4WANZEV','Invalid','8509','2021-01-11 12:42:12','2021-06-10 14:09:37'
'10181469','B4WASNHP','Invalid','8863','2021-01-11 12:41:07','2021-06-22 19:12:37'
'10341406','B4WASY1V','Invalid','8419','2021-01-11 12:41:54','2021-06-09 11:06:07'
'10135234','B4WATS85','Invalid','7994','2021-01-11 12:41:01','2021-06-02 22:01:17'
'10135216','B4WAXGYV','Invalid','7994','2021-01-11 12:41:01','2021-06-02 22:03:33'
'10217701','B4WBO1QO','Invalid','1552','2021-01-11 12:41:26','2021-06-29 14:18:24'
'10085002','B4WBRG4Y','Invalid','8890','2021-01-11 12:40:55','2021-06-23 18:41:47'
'10131265','B4WCNOAY','Invalid','8686','2021-01-11 12:41:01','2021-06-12 17:46:51'
'10165453','B4WCUWQ5','Invalid','7824','2021-01-11 12:41:05','2021-06-01 08:00:15'
'10301354','B4WDG32I','Invalid','2562','2021-01-11 12:41:49','2021-06-06 12:54:03'
'10230745','B4WDHGE9','Invalid','7838','2021-01-11 12:41:28','2021-06-02 17:05:45'
'10340795','B4WDJVWH','Invalid','8526','2021-01-11 12:41:54','2021-06-10 17:52:55'
'10190838','B4WFAKYC','Invalid','4163','2021-01-11 12:41:23','2021-06-13 06:45:30'
'10270542','B4WFU152','Invalid','7942','2021-01-11 12:41:33','2021-06-02 10:05:48'
'10122078','B4WFY4Q7','Invalid','3045','2021-01-11 12:41:00','2021-06-23 10:06:04'
'10347216','B4WG1ES1','Invalid','8300','2021-01-11 12:41:55','2021-06-29 08:53:28'
'10332212','B4WGAQNC','Invalid','8276','2021-01-11 12:41:53','2021-06-06 21:09:23'
'10337355','B4WGCQQW','Invalid','8158','2021-01-11 12:41:53','2021-06-05 09:41:55'
